customer_id,group,choice,txn_date,purchase_flag
22103,control,,,0
7210,treatment,,,0
13984,control,HazyHopper,2025-06-08,1
26053,control,,,0
7166,treatment,,,0
4474,control,HazyHopper,2025-06-01,1
5156,control,,,0
1888,control,CitrusZing,2025-06-27,1
23083,control,HazyHopper,2025-06-12,1
21303,treatment,,,0
24842,treatment,RyeRanger,2025-06-17,1
16852,control,,,0
18092,treatment,,,0
5621,control,,,0
16913,treatment,CherryLambic,2025-06-19,1
26703,control,,,0
13632,control,CitrusZing,2025-06-08,1
11,treatment,,,0
16301,control,HazyHopper,2025-06-28,1
22359,treatment,FarmhouseSaison,2025-06-20,1
16626,treatment,TropicalIPA,2025-06-23,1
17979,control,HazyHopper,2025-06-02,1
24191,control,,,0
10163,control,HazyHopper,2025-06-09,1
25731,treatment,,,0
24649,control,TropicalIPA,2025-06-25,1
2907,control,HazyHopper,2025-06-26,1
20662,treatment,,,0
6974,treatment,,,0
8251,control,HazyHopper,2025-06-24,1
5864,treatment,,,0
5416,control,HazyHopper,2025-06-11,1
10687,control,HazyHopper,2025-06-29,1
4682,treatment,TropicalIPA,2025-06-26,1
21915,treatment,,,0
26175,control,,,0
21376,control,HazyHopper,2025-06-29,1
17525,control,CherryLambic,2025-06-28,1
22262,control,,,0
23361,control,CherryLambic,2025-06-19,1
25764,control,,,0
13538,control,,,0
21179,control,,,0
9952,treatment,CherryLambic,2025-06-30,1
24421,treatment,MidnightStout,2025-06-08,1
12458,control,,,0
23464,control,CitrusZing,2025-06-04,1
15072,treatment,VelvetPorter,2025-06-03,1
674,control,,,0
11438,control,HazyHopper,2025-06-24,1
19424,control,,,0
8098,treatment,TropicalIPA,2025-06-15,1
24253,treatment,,,0
5118,control,,,0
23422,control,,,0
26048,control,HazyHopper,2025-06-28,1
13916,control,,,0
22656,control,,,0
19659,control,HazyHopper,2025-06-20,1
11873,control,,,0
1038,treatment,MidnightStout,2025-06-05,1
24829,control,CitrusZing,2025-06-26,1
11424,control,HazyHopper,2025-06-27,1
19696,treatment,,,0
12544,control,TropicalIPA,2025-06-22,1
8527,control,HazyHopper,2025-06-13,1
15933,treatment,AmberOak,2025-06-13,1
11825,control,,,0
13522,treatment,AmberOak,2025-06-02,1
15796,control,CitrusZing,2025-06-09,1
8810,treatment,,,0
19804,control,HazyHopper,2025-06-20,1
12899,control,CitrusZing,2025-06-16,1
3188,control,,,0
18551,treatment,AmberOak,2025-06-07,1
13293,treatment,FarmhouseSaison,2025-06-13,1
923,control,HazyHopper,2025-06-28,1
1088,control,TropicalIPA,2025-06-24,1
15258,control,,,0
22112,control,HazyHopper,2025-06-25,1
1317,treatment,CherryLambic,2025-06-16,1
15610,control,HazyHopper,2025-06-05,1
24250,control,HazyHopper,2025-06-14,1
16225,control,,,0
2587,control,,,0
3828,control,,,0
8920,control,,,0
12926,control,,,0
13145,treatment,CitrusZing,2025-06-24,1
17424,control,,,0
15530,control,HazyHopper,2025-06-05,1
14043,control,HazyHopper,2025-06-15,1
26979,treatment,AlpinePils,2025-06-03,1
1652,treatment,,,0
10857,control,HazyHopper,2025-06-06,1
1367,control,,,0
4650,treatment,,,0
7739,control,,,0
145,control,,,0
16258,control,,,0
14597,control,VelvetPorter,2025-06-04,1
8971,treatment,,,0
539,control,,,0
459,control,,,0
10049,treatment,,,0
840,control,HazyHopper,2025-06-23,1
262,treatment,,,0
1273,treatment,,,0
1636,treatment,TropicalIPA,2025-06-12,1
125,treatment,,,0
2179,treatment,,,0
23993,control,HazyHopper,2025-06-04,1
15406,treatment,MidnightStout,2025-06-08,1
5329,control,,,0
3841,control,HazyHopper,2025-06-21,1
22341,control,AlpinePils,2025-06-03,1
11367,treatment,,,0
27272,treatment,AlpinePils,2025-06-04,1
1319,treatment,,,0
3545,control,,,0
4769,control,,,0
2614,control,,,0
5834,control,CitrusZing,2025-06-06,1
1071,control,AlpinePils,2025-06-15,1
12620,treatment,HazyHopper,2025-06-01,1
23722,control,,,0
87,control,,,0
17681,treatment,AmberOak,2025-06-27,1
18223,control,,,0
19029,control,,,0
18221,treatment,,,0
11270,control,,,0
21191,control,HazyHopper,2025-06-21,1
20754,treatment,AmberOak,2025-06-17,1
18806,control,,,0
23965,control,HazyHopper,2025-06-07,1
22434,treatment,,,0
22500,control,,,0
2158,control,,,0
17919,treatment,TropicalIPA,2025-06-01,1
26348,control,HazyHopper,2025-06-19,1
8302,control,,,0
1485,control,,,0
2758,control,,,0
24917,treatment,,,0
4437,control,,,0
27482,control,AlpinePils,2025-06-29,1
24788,treatment,RyeRanger,2025-06-17,1
4658,control,,,0
4953,treatment,,,0
14421,control,HazyHopper,2025-06-28,1
23880,control,CitrusZing,2025-06-22,1
12418,control,HazyHopper,2025-06-06,1
17944,treatment,CitrusZing,2025-06-22,1
15427,control,CitrusZing,2025-06-12,1
7398,control,,,0
1054,treatment,HazyHopper,2025-06-29,1
207,treatment,,,0
3328,treatment,FarmhouseSaison,2025-06-16,1
7495,treatment,,,0
2576,treatment,,,0
15944,control,,,0
8289,control,,,0
23982,control,HazyHopper,2025-06-05,1
25771,treatment,CherryLambic,2025-06-06,1
26805,control,,,0
5720,control,HazyHopper,2025-06-20,1
20593,control,,,0
2505,control,HazyHopper,2025-06-08,1
8691,control,HazyHopper,2025-06-17,1
6117,control,,,0
25312,control,,,0
19378,control,,,0
9709,control,,,0
17357,control,,,0
24141,control,HazyHopper,2025-06-20,1
14124,control,TropicalIPA,2025-06-14,1
1244,treatment,AlpinePils,2025-06-28,1
12958,control,,,0
18601,control,HazyHopper,2025-06-10,1
18214,control,,,0
20494,control,HazyHopper,2025-06-06,1
13696,control,TropicalIPA,2025-06-07,1
18864,control,,,0
20156,control,,,0
17120,control,,,0
24306,treatment,CitrusZing,2025-06-23,1
10537,control,,,0
23535,treatment,,,0
20332,control,HazyHopper,2025-06-18,1
3796,treatment,,,0
11847,control,HazyHopper,2025-06-16,1
166,control,AlpinePils,2025-06-27,1
7448,control,HazyHopper,2025-06-01,1
12920,control,,,0
30,treatment,,,0
802,control,HazyHopper,2025-06-22,1
14604,control,,,0
23883,control,,,0
9728,control,,,0
15705,control,AlpinePils,2025-06-27,1
20855,control,AlpinePils,2025-06-27,1
21425,control,,,0
24035,control,,,0
8394,control,HazyHopper,2025-06-05,1
5011,control,CitrusZing,2025-06-15,1
2285,control,,,0
3544,treatment,HazyHopper,2025-06-15,1
24014,control,TropicalIPA,2025-06-23,1
27197,control,,,0
11613,control,,,0
21982,control,TropicalIPA,2025-06-01,1
15428,control,,,0
410,treatment,,,0
14573,control,,,0
4478,control,,,0
13656,control,HazyHopper,2025-06-16,1
15391,control,HazyHopper,2025-06-03,1
195,control,,,0
5351,control,,,0
10365,control,AlpinePils,2025-06-12,1
10227,control,,,0
3994,control,AlpinePils,2025-06-21,1
5212,control,,,0
19497,control,,,0
11123,control,,,0
13174,treatment,,,0
16427,treatment,,,0
2871,control,TropicalIPA,2025-06-16,1
19670,control,HazyHopper,2025-06-24,1
15691,control,,,0
547,control,HazyHopper,2025-06-15,1
18277,treatment,RyeRanger,2025-06-27,1
4789,control,HazyHopper,2025-06-13,1
16553,treatment,,,0
4802,control,,,0
14568,control,HazyHopper,2025-06-04,1
14015,control,,,0
10449,control,HazyHopper,2025-06-22,1
10953,control,TropicalIPA,2025-06-18,1
12148,treatment,,,0
9009,control,,,0
17210,control,HazyHopper,2025-06-25,1
19621,control,,,0
25583,control,,,0
18350,treatment,AlpinePils,2025-06-05,1
15567,control,,,0
20433,control,HazyHopper,2025-06-09,1
9053,control,,,0
2811,control,,,0
23641,control,,,0
9998,treatment,,,0
15939,control,,,0
7240,control,,,0
13994,control,,,0
15085,control,HazyHopper,2025-06-24,1
23509,control,,,0
22514,control,HazyHopper,2025-06-08,1
10707,treatment,,,0
7670,control,HazyHopper,2025-06-08,1
26234,control,CherryLambic,2025-06-28,1
22843,treatment,AmberOak,2025-06-27,1
1932,control,HazyHopper,2025-06-07,1
14035,control,,,0
7350,control,,,0
98,treatment,HazyHopper,2025-06-29,1
26612,control,,,0
6393,control,,,0
18812,treatment,CitrusZing,2025-06-25,1
23809,control,,,0
5917,treatment,,,0
15289,control,HazyHopper,2025-06-14,1
27440,control,,,0
22998,control,,,0
19558,control,CitrusZing,2025-06-15,1
16322,control,HazyHopper,2025-06-01,1
10946,control,,,0
26792,control,CherryLambic,2025-06-18,1
16054,treatment,TropicalIPA,2025-06-17,1
13404,control,TropicalIPA,2025-06-09,1
8908,treatment,,,0
5641,control,HazyHopper,2025-06-01,1
26484,control,CitrusZing,2025-06-29,1
19002,control,,,0
8224,treatment,,,0
6745,control,TropicalIPA,2025-06-22,1
23408,control,AlpinePils,2025-06-23,1
3667,control,HazyHopper,2025-06-04,1
7171,treatment,AmberOak,2025-06-23,1
13626,control,,,0
5715,control,,,0
20350,control,HazyHopper,2025-06-05,1
1235,control,HazyHopper,2025-06-23,1
3334,treatment,,,0
23649,control,,,0
27234,control,HazyHopper,2025-06-19,1
13330,control,,,0
249,control,,,0
10756,treatment,FarmhouseSaison,2025-06-04,1
11157,treatment,TropicalIPA,2025-06-02,1
15350,control,HazyHopper,2025-06-19,1
10569,treatment,,,0
4636,control,HazyHopper,2025-06-25,1
16894,control,,,0
16375,control,AlpinePils,2025-06-07,1
2226,control,HazyHopper,2025-06-21,1
1587,control,,,0
19581,treatment,,,0
7577,control,CitrusZing,2025-06-19,1
19749,control,,,0
21497,control,CitrusZing,2025-06-02,1
24933,treatment,,,0
16162,control,,,0
22342,control,,,0
3816,control,TropicalIPA,2025-06-27,1
9029,control,,,0
12954,control,HazyHopper,2025-06-17,1
7854,treatment,,,0
13500,control,TropicalIPA,2025-06-12,1
20774,control,,,0
24697,control,,,0
22668,treatment,CitrusZing,2025-06-17,1
22352,control,,,0
3566,control,,,0
12045,control,,,0
5765,treatment,,,0
9571,control,HazyHopper,2025-06-27,1
16093,treatment,CitrusZing,2025-06-14,1
7663,treatment,,,0
16182,control,,,0
5588,treatment,RyeRanger,2025-06-30,1
13973,control,HazyHopper,2025-06-18,1
11305,control,,,0
13226,control,HazyHopper,2025-06-24,1
3219,control,HazyHopper,2025-06-18,1
23241,treatment,CitrusZing,2025-06-24,1
652,control,HazyHopper,2025-06-03,1
25663,control,CitrusZing,2025-06-29,1
20415,control,,,0
3860,control,HazyHopper,2025-06-14,1
24126,control,TropicalIPA,2025-06-26,1
26667,control,TropicalIPA,2025-06-01,1
16851,control,,,0
17741,control,TropicalIPA,2025-06-07,1
14964,control,HazyHopper,2025-06-11,1
631,treatment,CitrusZing,2025-06-22,1
22883,treatment,,,0
4532,control,,,0
1624,treatment,,,0
23947,control,TropicalIPA,2025-06-21,1
2359,control,,,0
17345,control,HazyHopper,2025-06-11,1
16444,treatment,RyeRanger,2025-06-29,1
6770,control,,,0
17546,control,TropicalIPA,2025-06-13,1
25635,control,HazyHopper,2025-06-13,1
26559,treatment,RyeRanger,2025-06-07,1
19838,treatment,,,0
17504,control,,,0
367,control,,,0
14199,treatment,,,0
13176,treatment,,,0
11941,control,,,0
3991,control,,,0
14190,treatment,MidnightStout,2025-06-10,1
27356,control,HazyHopper,2025-06-15,1
4479,treatment,VelvetPorter,2025-06-04,1
26927,control,HazyHopper,2025-06-04,1
1151,control,,,0
24023,control,,,0
26253,treatment,,,0
12546,control,,,0
26089,control,,,0
25126,control,,,0
6599,control,TropicalIPA,2025-06-02,1
25687,treatment,AmberOak,2025-06-25,1
11625,control,CitrusZing,2025-06-17,1
4341,control,AlpinePils,2025-06-24,1
11942,control,HazyHopper,2025-06-28,1
23906,treatment,,,0
10203,control,AlpinePils,2025-06-06,1
20260,control,,,0
23395,control,,,0
17157,treatment,TropicalIPA,2025-06-12,1
22277,treatment,CherryLambic,2025-06-08,1
11107,control,HazyHopper,2025-06-18,1
2456,control,HazyHopper,2025-06-23,1
21889,control,TropicalIPA,2025-06-22,1
5932,treatment,,,0
5091,control,,,0
2240,treatment,CitrusZing,2025-06-22,1
10799,control,,,0
25617,control,CherryLambic,2025-06-20,1
7983,treatment,,,0
3159,control,AlpinePils,2025-06-14,1
25735,treatment,,,0
16470,control,HazyHopper,2025-06-18,1
6581,treatment,,,0
19950,control,TropicalIPA,2025-06-12,1
6472,control,,,0
20397,treatment,MidnightStout,2025-06-15,1
16323,control,HazyHopper,2025-06-30,1
17749,control,,,0
17381,control,AlpinePils,2025-06-05,1
1649,control,,,0
21867,control,AlpinePils,2025-06-14,1
11678,treatment,TropicalIPA,2025-06-14,1
4186,control,CitrusZing,2025-06-30,1
5380,treatment,,,0
3478,control,,,0
27208,control,HazyHopper,2025-06-03,1
362,control,,,0
13410,control,,,0
9431,control,CherryLambic,2025-06-24,1
7319,treatment,CherryLambic,2025-06-23,1
27244,treatment,,,0
3924,control,AlpinePils,2025-06-06,1
18956,control,,,0
12363,control,,,0
8038,control,HazyHopper,2025-06-19,1
11759,treatment,,,0
18558,control,,,0
8878,control,,,0
2070,control,,,0
558,treatment,VelvetPorter,2025-06-25,1
706,control,CitrusZing,2025-06-04,1
15509,control,HazyHopper,2025-06-15,1
11466,control,HazyHopper,2025-06-14,1
23834,control,TropicalIPA,2025-06-07,1
22753,control,VelvetPorter,2025-06-22,1
23611,control,HazyHopper,2025-06-23,1
11552,control,,,0
4291,treatment,,,0
23555,control,HazyHopper,2025-06-19,1
2517,control,,,0
26254,treatment,CitrusZing,2025-06-09,1
25501,control,,,0
8702,control,,,0
12542,control,,,0
1117,control,TropicalIPA,2025-06-24,1
18934,control,VelvetPorter,2025-06-02,1
21847,control,,,0
27405,control,HazyHopper,2025-06-13,1
8925,control,TropicalIPA,2025-06-16,1
22833,control,VelvetPorter,2025-06-27,1
1223,treatment,CitrusZing,2025-06-14,1
14897,control,,,0
14484,control,,,0
9319,control,CitrusZing,2025-06-27,1
1744,treatment,,,0
1607,treatment,VelvetPorter,2025-06-22,1
12278,treatment,,,0
8283,control,,,0
7208,control,TropicalIPA,2025-06-28,1
7868,treatment,,,0
9564,control,HazyHopper,2025-06-08,1
10320,treatment,AmberOak,2025-06-05,1
21700,control,,,0
2681,control,,,0
18256,control,HazyHopper,2025-06-05,1
24983,treatment,AlpinePils,2025-06-11,1
6690,treatment,RyeRanger,2025-06-14,1
5880,treatment,AlpinePils,2025-06-25,1
9340,treatment,,,0
24916,treatment,,,0
26179,control,,,0
1118,control,,,0
9557,treatment,RyeRanger,2025-06-23,1
20599,control,,,0
18718,control,HazyHopper,2025-06-19,1
17822,control,,,0
20295,control,,,0
2208,control,,,0
21300,treatment,HazyHopper,2025-06-25,1
17501,control,,,0
1803,control,,,0
12493,control,AlpinePils,2025-06-28,1
878,control,,,0
14711,control,,,0
2749,treatment,CherryLambic,2025-06-18,1
443,treatment,AmberOak,2025-06-07,1
2213,control,,,0
5689,treatment,HazyHopper,2025-06-18,1
15581,treatment,,,0
13992,treatment,,,0
25087,control,TropicalIPA,2025-06-19,1
18662,control,HazyHopper,2025-06-28,1
19750,control,,,0
1371,control,,,0
15389,control,CitrusZing,2025-06-17,1
19112,control,HazyHopper,2025-06-23,1
17317,control,,,0
24896,treatment,CherryLambic,2025-06-01,1
18476,control,HazyHopper,2025-06-07,1
21193,control,HazyHopper,2025-06-19,1
2009,control,,,0
25806,treatment,,,0
5824,control,AlpinePils,2025-06-05,1
4325,control,CitrusZing,2025-06-06,1
1037,control,AlpinePils,2025-06-20,1
19422,control,,,0
13018,control,HazyHopper,2025-06-11,1
17959,control,,,0
4766,control,HazyHopper,2025-06-14,1
9450,treatment,,,0
8616,control,CitrusZing,2025-06-14,1
24647,control,,,0
1582,control,,,0
17543,control,,,0
13738,control,HazyHopper,2025-06-20,1
4025,control,,,0
14304,control,HazyHopper,2025-06-25,1
14641,control,,,0
20420,control,,,0
24631,control,,,0
23790,control,,,0
7621,control,HazyHopper,2025-06-20,1
8261,control,,,0
2954,treatment,,,0
13617,control,,,0
9490,control,HazyHopper,2025-06-03,1
9569,control,HazyHopper,2025-06-14,1
19193,control,VelvetPorter,2025-06-04,1
871,treatment,HazyHopper,2025-06-14,1
10150,control,CitrusZing,2025-06-06,1
6939,treatment,,,0
17304,control,,,0
11479,control,HazyHopper,2025-06-13,1
18297,treatment,MidnightStout,2025-06-16,1
18280,control,,,0
10051,control,,,0
17045,control,,,0
10598,control,HazyHopper,2025-06-28,1
8622,control,,,0
23067,control,,,0
10318,treatment,CherryLambic,2025-06-16,1
21651,control,TropicalIPA,2025-06-15,1
6103,control,HazyHopper,2025-06-21,1
4692,control,CitrusZing,2025-06-20,1
14382,control,,,0
20275,control,CitrusZing,2025-06-24,1
26359,control,HazyHopper,2025-06-18,1
14576,control,,,0
15384,treatment,AmberOak,2025-06-20,1
13116,control,,,0
9715,control,AlpinePils,2025-06-22,1
21738,treatment,,,0
7590,control,,,0
5568,control,,,0
18347,treatment,,,0
17755,control,,,0
25456,treatment,,,0
8231,control,CitrusZing,2025-06-18,1
18898,control,,,0
709,control,,,0
3961,control,,,0
10659,treatment,VelvetPorter,2025-06-18,1
20656,control,CitrusZing,2025-06-25,1
21616,treatment,HazyHopper,2025-06-11,1
19073,control,TropicalIPA,2025-06-21,1
25011,treatment,CitrusZing,2025-06-20,1
4494,control,CitrusZing,2025-06-01,1
6828,treatment,,,0
23807,control,,,0
6984,control,HazyHopper,2025-06-23,1
14087,control,,,0
20627,control,,,0
18542,control,CitrusZing,2025-06-21,1
6648,control,,,0
6733,control,CitrusZing,2025-06-10,1
12280,control,,,0
25647,control,HazyHopper,2025-06-20,1
14687,treatment,,,0
10546,control,,,0
6421,treatment,,,0
24322,treatment,,,0
6520,treatment,HazyHopper,2025-06-19,1
26243,control,,,0
14614,control,,,0
16390,control,AlpinePils,2025-06-30,1
18342,control,,,0
475,control,HazyHopper,2025-06-06,1
6126,control,,,0
7971,control,CitrusZing,2025-06-11,1
24872,control,TropicalIPA,2025-06-28,1
25872,control,CitrusZing,2025-06-30,1
15488,control,HazyHopper,2025-06-01,1
21637,control,,,0
23301,control,,,0
8761,control,HazyHopper,2025-06-08,1
13348,treatment,AlpinePils,2025-06-25,1
6391,treatment,,,0
21718,control,,,0
4082,control,TropicalIPA,2025-06-18,1
12073,control,,,0
6597,control,CitrusZing,2025-06-05,1
10411,control,AlpinePils,2025-06-10,1
4899,control,CitrusZing,2025-06-30,1
9477,control,CitrusZing,2025-06-08,1
25727,control,CherryLambic,2025-06-06,1
11095,control,HazyHopper,2025-06-10,1
24303,treatment,,,0
5994,treatment,,,0
22601,control,,,0
5612,control,CitrusZing,2025-06-08,1
9324,control,,,0
12130,control,AlpinePils,2025-06-30,1
8685,treatment,VelvetPorter,2025-06-03,1
25783,treatment,,,0
24098,control,,,0
770,control,,,0
1404,control,,,0
23868,control,HazyHopper,2025-06-11,1
27179,control,HazyHopper,2025-06-13,1
8072,control,CitrusZing,2025-06-15,1
15676,control,HazyHopper,2025-06-30,1
16079,control,CitrusZing,2025-06-11,1
13078,treatment,CitrusZing,2025-06-08,1
23153,control,CitrusZing,2025-06-24,1
3987,treatment,,,0
20034,control,HazyHopper,2025-06-17,1
12854,control,HazyHopper,2025-06-22,1
20519,treatment,,,0
8362,control,CitrusZing,2025-06-22,1
7740,treatment,,,0
18414,treatment,AmberOak,2025-06-15,1
19633,treatment,VelvetPorter,2025-06-13,1
945,treatment,,,0
22756,treatment,HazyHopper,2025-06-01,1
9266,treatment,,,0
1942,control,,,0
18485,control,HazyHopper,2025-06-30,1
5174,control,,,0
18813,treatment,HazyHopper,2025-06-30,1
6165,control,,,0
15260,treatment,,,0
8521,control,HazyHopper,2025-06-19,1
22160,control,,,0
9954,control,,,0
10815,treatment,CherryLambic,2025-06-28,1
22183,control,HazyHopper,2025-06-12,1
9462,treatment,,,0
14345,treatment,HazyHopper,2025-06-07,1
14516,treatment,TropicalIPA,2025-06-17,1
10705,control,,,0
9959,treatment,HazyHopper,2025-06-21,1
4155,control,CitrusZing,2025-06-13,1
24744,control,,,0
17207,control,,,0
12673,control,CitrusZing,2025-06-10,1
2030,control,,,0
26509,treatment,CitrusZing,2025-06-23,1
23578,control,TropicalIPA,2025-06-17,1
23106,control,,,0
7867,control,,,0
4384,control,HazyHopper,2025-06-04,1
6485,control,,,0
8100,control,,,0
14196,treatment,TropicalIPA,2025-06-08,1
13800,control,CitrusZing,2025-06-08,1
14841,treatment,HazyHopper,2025-06-25,1
19538,control,,,0
27165,control,HazyHopper,2025-06-14,1
19784,control,TropicalIPA,2025-06-03,1
6858,treatment,,,0
6853,control,HazyHopper,2025-06-18,1
3880,treatment,FarmhouseSaison,2025-06-28,1
4344,control,,,0
16724,treatment,AmberOak,2025-06-15,1
12709,treatment,,,0
5477,control,,,0
14340,control,,,0
15733,control,HazyHopper,2025-06-26,1
24874,control,CitrusZing,2025-06-22,1
21121,control,CitrusZing,2025-06-08,1
15659,control,,,0
3845,control,,,0
21198,treatment,,,0
17407,treatment,,,0
18102,control,,,0
6505,control,TropicalIPA,2025-06-07,1
12404,treatment,VelvetPorter,2025-06-13,1
6672,control,TropicalIPA,2025-06-10,1
27586,control,CitrusZing,2025-06-03,1
19433,control,HazyHopper,2025-06-20,1
11519,treatment,CitrusZing,2025-06-10,1
5485,control,CitrusZing,2025-06-19,1
21895,control,,,0
16118,control,,,0
11376,control,,,0
21321,control,,,0
2284,control,CitrusZing,2025-06-15,1
21251,control,HazyHopper,2025-06-29,1
9768,treatment,,,0
16486,control,CitrusZing,2025-06-19,1
13887,control,,,0
22388,treatment,FarmhouseSaison,2025-06-13,1
1264,control,TropicalIPA,2025-06-19,1
20340,control,,,0
18625,treatment,CherryLambic,2025-06-04,1
26539,control,,,0
10094,control,,,0
12605,control,TropicalIPA,2025-06-21,1
9507,treatment,HazyHopper,2025-06-22,1
13292,treatment,,,0
831,control,,,0
26737,control,,,0
13630,control,HazyHopper,2025-06-27,1
16880,control,,,0
20569,control,,,0
20693,control,,,0
26168,control,TropicalIPA,2025-06-30,1
24434,control,HazyHopper,2025-06-21,1
7113,control,,,0
5653,control,HazyHopper,2025-06-08,1
18114,treatment,,,0
25054,treatment,AlpinePils,2025-06-16,1
26750,treatment,CherryLambic,2025-06-24,1
1202,control,,,0
21468,control,,,0
21722,control,HazyHopper,2025-06-05,1
22511,treatment,CherryLambic,2025-06-14,1
2902,control,,,0
56,treatment,,,0
17840,control,,,0
22205,control,,,0
3859,treatment,,,0
17609,control,,,0
15194,treatment,,,0
1197,control,HazyHopper,2025-06-10,1
23278,control,,,0
17646,control,HazyHopper,2025-06-13,1
22424,treatment,MidnightStout,2025-06-25,1
16592,control,,,0
12162,control,,,0
22610,control,,,0
5055,treatment,,,0
12261,control,HazyHopper,2025-06-01,1
17160,treatment,AlpinePils,2025-06-09,1
8876,control,CitrusZing,2025-06-30,1
22088,control,,,0
16668,control,HazyHopper,2025-06-01,1
15424,control,HazyHopper,2025-06-27,1
25119,treatment,,,0
18938,control,CitrusZing,2025-06-22,1
3228,treatment,,,0
25296,control,,,0
22896,treatment,CherryLambic,2025-06-10,1
11287,control,,,0
19977,control,HazyHopper,2025-06-30,1
4308,control,CitrusZing,2025-06-18,1
747,control,CitrusZing,2025-06-27,1
21724,control,,,0
12722,control,,,0
8867,control,HazyHopper,2025-06-09,1
24545,treatment,,,0
13211,control,,,0
17470,control,,,0
6448,treatment,AlpinePils,2025-06-27,1
21826,control,HazyHopper,2025-06-23,1
1295,control,,,0
2818,control,,,0
19879,treatment,FarmhouseSaison,2025-06-17,1
13922,control,,,0
7374,control,,,0
16165,control,HazyHopper,2025-06-25,1
13654,control,,,0
12145,treatment,HazyHopper,2025-06-14,1
26470,control,HazyHopper,2025-06-29,1
11400,control,CitrusZing,2025-06-09,1
25697,control,TropicalIPA,2025-06-05,1
18000,control,,,0
3516,treatment,,,0
7558,control,,,0
3042,control,HazyHopper,2025-06-08,1
14214,treatment,TropicalIPA,2025-06-23,1
88,treatment,,,0
2171,treatment,,,0
3286,treatment,,,0
2351,control,,,0
1082,treatment,,,0
2176,control,,,0
21859,control,,,0
9342,treatment,,,0
9791,treatment,RyeRanger,2025-06-28,1
26280,treatment,,,0
20932,control,,,0
9315,treatment,HazyHopper,2025-06-18,1
24169,control,,,0
26498,treatment,AlpinePils,2025-06-15,1
21334,control,,,0
7298,control,HazyHopper,2025-06-02,1
16203,control,,,0
20098,control,,,0
6945,control,,,0
21481,control,,,0
22868,control,,,0
10088,control,AlpinePils,2025-06-13,1
26947,treatment,,,0
19119,treatment,MidnightStout,2025-06-06,1
6458,control,CitrusZing,2025-06-24,1
19045,control,HazyHopper,2025-06-14,1
20831,treatment,,,0
4631,control,CitrusZing,2025-06-13,1
14957,treatment,,,0
26627,control,HazyHopper,2025-06-26,1
23042,control,,,0
9153,control,,,0
15517,control,,,0
16148,control,,,0
5103,treatment,,,0
25816,control,,,0
22525,control,HazyHopper,2025-06-30,1
9653,control,,,0
20803,treatment,,,0
25596,control,HazyHopper,2025-06-11,1
12792,control,HazyHopper,2025-06-02,1
1504,control,,,0
13986,control,,,0
22544,control,HazyHopper,2025-06-30,1
20552,control,HazyHopper,2025-06-22,1
24430,control,HazyHopper,2025-06-28,1
7026,control,,,0
8171,control,HazyHopper,2025-06-14,1
8164,treatment,,,0
7138,control,,,0
20463,control,,,0
24475,control,HazyHopper,2025-06-17,1
11084,control,AlpinePils,2025-06-20,1
7179,control,,,0
1476,treatment,,,0
598,control,,,0
9223,treatment,,,0
15893,control,CitrusZing,2025-06-14,1
19938,control,,,0
24,control,CherryLambic,2025-06-25,1
14393,control,AlpinePils,2025-06-03,1
4312,treatment,,,0
15994,treatment,RyeRanger,2025-06-16,1
10332,control,,,0
7698,control,,,0
18454,treatment,,,0
12547,control,CherryLambic,2025-06-11,1
18776,control,,,0
17580,control,,,0
17870,control,,,0
6990,control,,,0
6714,control,,,0
15741,treatment,,,0
11952,control,,,0
22765,control,,,0
16321,control,,,0
18745,control,HazyHopper,2025-06-26,1
16582,treatment,,,0
16564,control,,,0
14936,control,TropicalIPA,2025-06-23,1
19023,treatment,AmberOak,2025-06-04,1
16077,control,HazyHopper,2025-06-19,1
24762,control,,,0
15100,control,,,0
24321,control,,,0
13323,treatment,,,0
26457,control,,,0
27354,control,CitrusZing,2025-06-24,1
14067,control,CitrusZing,2025-06-25,1
4349,control,,,0
26937,treatment,AlpinePils,2025-06-18,1
14990,control,CitrusZing,2025-06-28,1
12779,treatment,AmberOak,2025-06-27,1
9972,treatment,,,0
17830,control,CitrusZing,2025-06-22,1
27128,treatment,AlpinePils,2025-06-16,1
15425,control,,,0
24022,control,,,0
7797,control,CitrusZing,2025-06-24,1
18931,treatment,VelvetPorter,2025-06-10,1
1201,treatment,MidnightStout,2025-06-09,1
12759,treatment,MidnightStout,2025-06-19,1
10861,treatment,CherryLambic,2025-06-08,1
22085,control,,,0
8063,control,AlpinePils,2025-06-26,1
10714,control,,,0
1168,control,HazyHopper,2025-06-09,1
14785,treatment,,,0
20273,treatment,,,0
1586,control,TropicalIPA,2025-06-30,1
18576,control,,,0
5753,control,HazyHopper,2025-06-15,1
24702,control,,,0
4801,control,CherryLambic,2025-06-07,1
18786,control,HazyHopper,2025-06-19,1
3965,control,,,0
12736,control,HazyHopper,2025-06-29,1
19622,control,,,0
2325,control,CherryLambic,2025-06-02,1
14193,control,HazyHopper,2025-06-08,1
17263,treatment,,,0
20818,control,,,0
14701,control,HazyHopper,2025-06-08,1
3966,treatment,AlpinePils,2025-06-12,1
6160,treatment,,,0
4269,control,,,0
19531,control,VelvetPorter,2025-06-01,1
8404,control,CitrusZing,2025-06-23,1
3177,control,HazyHopper,2025-06-22,1
26551,control,HazyHopper,2025-06-26,1
1360,control,CherryLambic,2025-06-20,1
12227,control,HazyHopper,2025-06-12,1
