customer_id,group,choice,txn_date
3817,control,,
5179,treatment,AmberOak,2025-06-18
2319,treatment,,
6222,control,HazyHopper,2025-06-18
3782,treatment,,
9022,treatment,HazyHopper,2025-06-07
7453,control,,
1313,treatment,RyeRanger,2025-06-30
3138,control,,
8149,control,,
4522,treatment,HazyHopper,2025-06-02
7643,control,,
2916,control,,
2059,treatment,,
512,control,VelvetPorter,2025-06-24
9928,treatment,,
7618,control,HazyHopper,2025-06-17
7647,treatment,HazyHopper,2025-06-22
4392,control,HazyHopper,2025-06-06
7763,treatment,HazyHopper,2025-06-25
3973,treatment,CherryLambic,2025-06-10
8005,treatment,,
1408,treatment,CherryLambic,2025-06-11
4444,control,,
5084,control,HazyHopper,2025-06-24
3691,treatment,HazyHopper,2025-06-25
2334,treatment,CherryLambic,2025-06-19
3974,treatment,,
5671,treatment,,
5188,treatment,FarmhouseSaison,2025-06-04
6282,control,,
3337,control,,
5294,control,,
6195,treatment,,
9568,treatment,CitrusZing,2025-06-16
2111,control,,
1999,treatment,,
3667,control,,
824,treatment,,
9567,treatment,,
9521,treatment,VelvetPorter,2025-06-15
3435,treatment,FarmhouseSaison,2025-06-22
1915,control,,
9297,treatment,CitrusZing,2025-06-27
293,control,,
4577,control,,
8132,control,HazyHopper,2025-06-24
5650,treatment,AlpinePils,2025-06-23
1014,treatment,AlpinePils,2025-06-18
1077,control,HazyHopper,2025-06-01
2730,treatment,VelvetPorter,2025-06-06
3600,control,,
6748,control,,
264,treatment,FarmhouseSaison,2025-06-14
676,treatment,AlpinePils,2025-06-14
5702,control,,
7121,control,,
256,treatment,MidnightStout,2025-06-16
3943,treatment,,
8859,treatment,,
1129,treatment,AmberOak,2025-06-27
2056,treatment,,
9642,control,,
1735,treatment,,
194,control,FarmhouseSaison,2025-06-04
4326,control,,
4026,treatment,VelvetPorter,2025-06-01
2241,control,TropicalIPA,2025-06-26
7648,treatment,,
2567,control,HazyHopper,2025-06-04
9606,control,,
2616,treatment,,
4614,treatment,,
4069,treatment,CherryLambic,2025-06-25
7178,control,FarmhouseSaison,2025-06-19
7381,treatment,HazyHopper,2025-06-06
8452,treatment,CitrusZing,2025-06-15
1697,treatment,CitrusZing,2025-06-17
5444,control,HazyHopper,2025-06-15
5940,control,HazyHopper,2025-06-09
1244,control,HazyHopper,2025-06-29
3481,treatment,AlpinePils,2025-06-07
5969,treatment,,
3025,treatment,MidnightStout,2025-06-02
9933,control,FarmhouseSaison,2025-06-28
3978,control,FarmhouseSaison,2025-06-21
8207,control,,
9240,control,RyeRanger,2025-06-18
6174,treatment,,
286,treatment,,
4769,treatment,,
9411,treatment,FarmhouseSaison,2025-06-15
9709,control,,
8468,treatment,,
2653,control,HazyHopper,2025-06-10
7385,treatment,FarmhouseSaison,2025-06-12
9730,control,HazyHopper,2025-06-27
3889,treatment,VelvetPorter,2025-06-12
3403,treatment,CherryLambic,2025-06-18
7203,control,HazyHopper,2025-06-08
8242,control,,
766,treatment,RyeRanger,2025-06-05
7232,control,,
6886,treatment,,
5919,treatment,,
7519,treatment,VelvetPorter,2025-06-22
5867,control,FarmhouseSaison,2025-06-08
2923,treatment,,
8427,treatment,AlpinePils,2025-06-25
10,control,,
4041,control,,
3377,treatment,HazyHopper,2025-06-30
2480,control,FarmhouseSaison,2025-06-02
8915,treatment,MidnightStout,2025-06-15
1618,control,,
8168,control,,
8888,treatment,MidnightStout,2025-06-16
2204,control,,
6415,treatment,CherryLambic,2025-06-19
6151,control,RyeRanger,2025-06-01
5520,treatment,HazyHopper,2025-06-24
9482,treatment,,
9845,control,,
7514,control,,
7327,treatment,,
2839,treatment,FarmhouseSaison,2025-06-20
2514,control,VelvetPorter,2025-06-01
2256,treatment,,
5707,treatment,RyeRanger,2025-06-26
6883,control,,
2526,control,,
8466,control,HazyHopper,2025-06-08
1619,treatment,,
4161,treatment,MidnightStout,2025-06-24
178,treatment,CherryLambic,2025-06-06
78,control,,
1124,control,,
717,control,,
484,control,VelvetPorter,2025-06-15
5692,control,,
8531,treatment,CitrusZing,2025-06-13
4014,control,FarmhouseSaison,2025-06-27
9957,control,,
1392,treatment,,
6704,control,VelvetPorter,2025-06-02
3735,treatment,FarmhouseSaison,2025-06-24
1648,control,,
1368,treatment,AlpinePils,2025-06-11
6358,treatment,,
7417,treatment,HazyHopper,2025-06-01
9215,treatment,,
1704,control,HazyHopper,2025-06-20
7880,control,RyeRanger,2025-06-26
7022,treatment,,
2073,control,,
3706,treatment,,
5646,treatment,AlpinePils,2025-06-14
5861,treatment,,
6830,control,TropicalIPA,2025-06-17
4777,control,VelvetPorter,2025-06-11
3306,treatment,,
3455,control,,
6841,control,,
4162,treatment,VelvetPorter,2025-06-27
4858,treatment,,
8224,treatment,MidnightStout,2025-06-24
2586,control,,
8479,control,VelvetPorter,2025-06-06
9497,treatment,FarmhouseSaison,2025-06-02
4333,treatment,HazyHopper,2025-06-25
8103,treatment,,
6112,control,,
799,control,HazyHopper,2025-06-20
5368,control,,
3476,control,,
414,treatment,AlpinePils,2025-06-10
221,treatment,,
4758,treatment,,
6931,treatment,FarmhouseSaison,2025-06-24
8800,treatment,,
4731,control,,
132,control,,
1657,treatment,,
3696,treatment,,
2197,control,RyeRanger,2025-06-13
1481,control,,
3421,treatment,,
4849,control,,
6641,treatment,VelvetPorter,2025-06-24
5876,treatment,,
1037,treatment,CitrusZing,2025-06-05
8223,control,VelvetPorter,2025-06-27
2934,treatment,MidnightStout,2025-06-28
8065,control,RyeRanger,2025-06-19
1600,control,VelvetPorter,2025-06-22
8156,treatment,,
4035,control,,
5742,control,FarmhouseSaison,2025-06-01
4002,control,HazyHopper,2025-06-05
2847,treatment,MidnightStout,2025-06-02
4375,control,HazyHopper,2025-06-26
9150,treatment,CitrusZing,2025-06-14
540,treatment,AlpinePils,2025-06-10
8231,control,,
2013,control,,
2614,treatment,,
3182,treatment,,
9461,control,FarmhouseSaison,2025-06-10
4689,treatment,,
3387,treatment,HazyHopper,2025-06-21
6978,control,,
7709,control,,
8426,control,,
6799,treatment,CherryLambic,2025-06-22
5623,treatment,AmberOak,2025-06-17
126,treatment,,
5772,treatment,,
4255,treatment,,
7291,treatment,CherryLambic,2025-06-12
1532,control,RyeRanger,2025-06-05
8378,treatment,FarmhouseSaison,2025-06-17
9352,treatment,TropicalIPA,2025-06-01
8333,control,HazyHopper,2025-06-27
9603,treatment,,
6465,treatment,,
1196,control,,
7986,treatment,CherryLambic,2025-06-03
3232,control,FarmhouseSaison,2025-06-06
5551,control,,
4900,control,,
5447,treatment,,
4728,treatment,,
6932,control,TropicalIPA,2025-06-25
5586,treatment,FarmhouseSaison,2025-06-30
7341,treatment,FarmhouseSaison,2025-06-20
2882,treatment,,
7454,treatment,,
8038,treatment,CherryLambic,2025-06-22
1336,treatment,HazyHopper,2025-06-06
9977,treatment,RyeRanger,2025-06-16
661,treatment,,
5834,control,,
2106,control,,
1130,treatment,,
4693,treatment,,
9509,control,HazyHopper,2025-06-27
8721,control,,
4890,control,HazyHopper,2025-06-21
4597,control,,
716,control,RyeRanger,2025-06-23
1689,control,,
345,control,,
6837,treatment,VelvetPorter,2025-06-22
2302,treatment,,
3480,control,,
5129,treatment,HazyHopper,2025-06-08
1146,treatment,CherryLambic,2025-06-17
3913,control,RyeRanger,2025-06-01
317,treatment,MidnightStout,2025-06-15
1424,control,,
4344,control,,
3549,treatment,VelvetPorter,2025-06-14
974,treatment,,
9493,control,,
9140,treatment,TropicalIPA,2025-06-26
1145,treatment,,
6568,treatment,FarmhouseSaison,2025-06-23
9731,treatment,,
4341,control,RyeRanger,2025-06-22
4735,control,RyeRanger,2025-06-03
1185,treatment,MidnightStout,2025-06-30
6721,treatment,HazyHopper,2025-06-26
8097,control,,
6553,treatment,,
5305,treatment,FarmhouseSaison,2025-06-19
9552,control,,
2743,control,FarmhouseSaison,2025-06-06
9097,control,HazyHopper,2025-06-14
690,control,HazyHopper,2025-06-27
1743,treatment,FarmhouseSaison,2025-06-22
6616,control,HazyHopper,2025-06-13
7876,treatment,VelvetPorter,2025-06-27
4842,control,,
2180,treatment,TropicalIPA,2025-06-10
9817,control,HazyHopper,2025-06-20
8502,control,HazyHopper,2025-06-28
5532,treatment,AmberOak,2025-06-16
4624,control,HazyHopper,2025-06-19
939,control,,
2444,control,,
2625,treatment,HazyHopper,2025-06-26
5101,treatment,,
2358,control,,
6141,treatment,,
5277,control,,
4514,control,,
2621,control,HazyHopper,2025-06-24
2728,treatment,TropicalIPA,2025-06-13
3296,control,,
403,treatment,HazyHopper,2025-06-07
8632,control,TropicalIPA,2025-06-11
2534,treatment,AlpinePils,2025-06-13
2800,control,,
9674,treatment,,
9247,control,RyeRanger,2025-06-10
6648,treatment,MidnightStout,2025-06-15
4971,control,FarmhouseSaison,2025-06-10
1663,control,,
5571,treatment,RyeRanger,2025-06-21
3741,control,HazyHopper,2025-06-02
8078,treatment,,
855,treatment,,
8413,treatment,RyeRanger,2025-06-30
230,treatment,FarmhouseSaison,2025-06-10
2430,treatment,,
1624,control,RyeRanger,2025-06-03
5321,control,,
2253,treatment,HazyHopper,2025-06-05
1475,control,HazyHopper,2025-06-04
2451,control,RyeRanger,2025-06-20
7394,control,,
2958,treatment,CitrusZing,2025-06-29
9931,treatment,,
1204,treatment,RyeRanger,2025-06-06
6452,treatment,CherryLambic,2025-06-15
3049,control,FarmhouseSaison,2025-06-14
3368,control,HazyHopper,2025-06-16
7688,control,,
2071,control,,
6351,control,HazyHopper,2025-06-13
7861,treatment,MidnightStout,2025-06-11
4113,treatment,VelvetPorter,2025-06-25
6984,treatment,,
2412,control,,
3473,control,,
3571,treatment,MidnightStout,2025-06-14
1387,control,,
5501,treatment,RyeRanger,2025-06-15
9535,treatment,CherryLambic,2025-06-29
9266,control,RyeRanger,2025-06-07
6353,control,HazyHopper,2025-06-28
3065,treatment,VelvetPorter,2025-06-03
5036,treatment,MidnightStout,2025-06-05
7303,treatment,VelvetPorter,2025-06-29
9011,control,,
1894,treatment,AmberOak,2025-06-24
111,treatment,,
9612,control,CitrusZing,2025-06-01
6099,treatment,FarmhouseSaison,2025-06-03
407,control,HazyHopper,2025-06-11
8355,control,,
4941,control,HazyHopper,2025-06-04
2868,treatment,TropicalIPA,2025-06-27
5044,treatment,HazyHopper,2025-06-13
2509,control,HazyHopper,2025-06-01
8114,control,HazyHopper,2025-06-24
8161,control,HazyHopper,2025-06-21
9452,control,HazyHopper,2025-06-20
75,control,RyeRanger,2025-06-18
6949,control,,
376,treatment,HazyHopper,2025-06-10
3536,control,,
9354,control,,
4391,control,HazyHopper,2025-06-11
4451,control,HazyHopper,2025-06-24
2097,treatment,HazyHopper,2025-06-12
9577,control,,
5734,control,RyeRanger,2025-06-25
9197,treatment,,
229,control,FarmhouseSaison,2025-06-14
9712,treatment,HazyHopper,2025-06-24
9707,treatment,HazyHopper,2025-06-26
6328,treatment,,
9471,treatment,,
985,treatment,FarmhouseSaison,2025-06-30
7617,treatment,TropicalIPA,2025-06-19
5694,control,RyeRanger,2025-06-13
9667,treatment,CherryLambic,2025-06-03
4745,treatment,,
5234,control,,
7147,control,RyeRanger,2025-06-30
5120,control,,
8815,control,,
5487,control,,
5717,treatment,,
2943,control,HazyHopper,2025-06-02
2493,treatment,VelvetPorter,2025-06-23
5788,treatment,,
1631,treatment,AlpinePils,2025-06-27
545,treatment,,
9516,treatment,AmberOak,2025-06-24
9330,treatment,,
8553,control,RyeRanger,2025-06-05
5288,treatment,MidnightStout,2025-06-15
592,treatment,,
1353,control,RyeRanger,2025-06-07
6859,treatment,,
7331,control,HazyHopper,2025-06-17
432,treatment,HazyHopper,2025-06-19
6418,control,VelvetPorter,2025-06-13
8048,treatment,,
7304,control,,
1658,treatment,FarmhouseSaison,2025-06-07
3757,control,HazyHopper,2025-06-24
5191,control,HazyHopper,2025-06-23
7276,control,HazyHopper,2025-06-19
3566,control,,
2939,control,HazyHopper,2025-06-28
9966,treatment,AmberOak,2025-06-21
7529,treatment,HazyHopper,2025-06-09
8796,treatment,,
6887,treatment,,
9376,treatment,,
7727,control,,
7923,control,,
5910,control,,
5498,treatment,,
4510,control,,
5414,treatment,RyeRanger,2025-06-12
4555,control,,
1531,treatment,CherryLambic,2025-06-10
4634,treatment,CitrusZing,2025-06-09
7009,treatment,,
1808,treatment,,
3396,control,,
3199,control,,
4741,control,HazyHopper,2025-06-03
7809,treatment,VelvetPorter,2025-06-09
1018,treatment,,
9475,control,FarmhouseSaison,2025-06-06
2113,control,VelvetPorter,2025-06-23
8370,control,HazyHopper,2025-06-19
2012,treatment,MidnightStout,2025-06-30
4105,control,,
1162,control,,
4719,treatment,MidnightStout,2025-06-25
7487,treatment,,
7987,control,RyeRanger,2025-06-07
7771,treatment,,
2546,treatment,MidnightStout,2025-06-24
7019,control,HazyHopper,2025-06-04
4912,control,,
4358,treatment,,
2386,treatment,CitrusZing,2025-06-18
9391,control,RyeRanger,2025-06-29
5096,treatment,CitrusZing,2025-06-20
9315,treatment,CitrusZing,2025-06-26
934,treatment,,
6576,treatment,,
1683,treatment,CitrusZing,2025-06-16
2717,treatment,HazyHopper,2025-06-15
6573,control,,
3921,control,,
5284,control,HazyHopper,2025-06-06
3557,control,,
4824,control,,
4163,treatment,AmberOak,2025-06-10
4135,control,,
8941,control,,
8399,treatment,MidnightStout,2025-06-03
5559,treatment,,
2981,control,RyeRanger,2025-06-17
1702,control,CitrusZing,2025-06-26
2030,treatment,RyeRanger,2025-06-25
7032,control,HazyHopper,2025-06-05
7964,treatment,,
4078,treatment,RyeRanger,2025-06-25
4549,treatment,CitrusZing,2025-06-25
89,treatment,HazyHopper,2025-06-06
5684,treatment,HazyHopper,2025-06-09
6527,treatment,FarmhouseSaison,2025-06-07
4282,treatment,HazyHopper,2025-06-26
66,control,,
8091,treatment,CitrusZing,2025-06-26
5180,control,VelvetPorter,2025-06-12
8289,treatment,,
5575,treatment,,
6845,control,,
9945,treatment,CherryLambic,2025-06-23
5499,control,VelvetPorter,2025-06-15
7635,treatment,RyeRanger,2025-06-28
3302,control,TropicalIPA,2025-06-14
6304,treatment,,
4142,control,,
6284,treatment,MidnightStout,2025-06-19
2824,control,HazyHopper,2025-06-13
1350,treatment,,
9504,control,HazyHopper,2025-06-12
2865,treatment,TropicalIPA,2025-06-04
2099,control,,
3833,treatment,AlpinePils,2025-06-02
6741,treatment,TropicalIPA,2025-06-25
3093,control,,
3393,treatment,HazyHopper,2025-06-07
7336,treatment,TropicalIPA,2025-06-25
9627,control,HazyHopper,2025-06-19
8790,control,,
6642,treatment,MidnightStout,2025-06-29
6455,treatment,,
9785,control,CitrusZing,2025-06-19
4943,control,,
611,treatment,,
531,treatment,,
4566,control,FarmhouseSaison,2025-06-12
3033,treatment,,
7262,control,,
9944,control,HazyHopper,2025-06-25
5653,treatment,AlpinePils,2025-06-16
21,control,,
3634,treatment,,
7847,control,HazyHopper,2025-06-27
9221,control,VelvetPorter,2025-06-28
6394,treatment,FarmhouseSaison,2025-06-03
2825,treatment,HazyHopper,2025-06-08
1840,control,,
7563,treatment,AmberOak,2025-06-13
8197,control,FarmhouseSaison,2025-06-25
4192,control,,
8549,control,,
1742,treatment,AmberOak,2025-06-12
1626,control,,
5307,treatment,,
9265,treatment,,
330,treatment,VelvetPorter,2025-06-03
7270,treatment,,
5221,treatment,AmberOak,2025-06-27
7917,control,HazyHopper,2025-06-04
6281,treatment,,
8271,treatment,,
2407,control,,
6122,treatment,AmberOak,2025-06-08
5953,control,RyeRanger,2025-06-20
2599,treatment,CitrusZing,2025-06-30
4820,treatment,,
4567,control,RyeRanger,2025-06-26
6590,treatment,,
5065,treatment,CitrusZing,2025-06-20
8834,treatment,TropicalIPA,2025-06-10
6739,treatment,MidnightStout,2025-06-19
7822,treatment,,
3896,control,,
9182,control,VelvetPorter,2025-06-15
9,control,,
5642,control,FarmhouseSaison,2025-06-05
2836,control,RyeRanger,2025-06-22
2282,treatment,,
3725,control,HazyHopper,2025-06-30
4051,control,,
4562,treatment,AmberOak,2025-06-24
4422,treatment,,
1804,treatment,CherryLambic,2025-06-29
5959,control,,
4601,control,FarmhouseSaison,2025-06-21
5291,control,HazyHopper,2025-06-27
231,control,HazyHopper,2025-06-16
4590,control,,
2902,treatment,,
3770,treatment,VelvetPorter,2025-06-29
2359,control,,
4442,treatment,,
3848,control,,
5762,control,,
3335,treatment,TropicalIPA,2025-06-20
9852,treatment,,
1645,treatment,AmberOak,2025-06-09
565,treatment,FarmhouseSaison,2025-06-03
727,treatment,,
6574,treatment,,
8141,control,,
7427,control,,
3076,treatment,HazyHopper,2025-06-08
8321,treatment,,
6200,control,HazyHopper,2025-06-20
3440,treatment,,
1437,treatment,,
2162,control,,
3647,treatment,,
5722,control,HazyHopper,2025-06-17
2574,control,FarmhouseSaison,2025-06-25
6207,control,,
1615,treatment,,
2955,control,,
2703,treatment,,
4526,treatment,,
6210,treatment,,
3310,treatment,,
7641,control,,
4705,treatment,,
257,control,VelvetPorter,2025-06-19
997,control,,
239,treatment,,
6197,control,RyeRanger,2025-06-01
4420,treatment,CitrusZing,2025-06-23
5147,control,,
4558,treatment,,
5856,control,,
5386,control,,
6792,treatment,MidnightStout,2025-06-20
7219,treatment,RyeRanger,2025-06-30
4739,control,,
6823,control,RyeRanger,2025-06-06
743,treatment,VelvetPorter,2025-06-09
471,control,,
4150,control,,
2676,treatment,CherryLambic,2025-06-12
35,treatment,AmberOak,2025-06-17
6605,treatment,,
9556,control,,
6235,treatment,CherryLambic,2025-06-15
4185,control,HazyHopper,2025-06-18
8872,treatment,TropicalIPA,2025-06-06
268,control,,
6812,treatment,AmberOak,2025-06-08
9635,treatment,AmberOak,2025-06-29
1694,treatment,,
1796,control,HazyHopper,2025-06-05
1078,treatment,,
9564,treatment,,
2284,control,HazyHopper,2025-06-21
9644,treatment,RyeRanger,2025-06-06
8148,control,,
7600,control,,
9884,control,,
296,treatment,,
952,control,HazyHopper,2025-06-29
8920,treatment,,
1149,control,HazyHopper,2025-06-08
5229,control,,
6795,control,,
9294,control,HazyHopper,2025-06-30
7398,control,HazyHopper,2025-06-21
1762,treatment,,
3736,control,FarmhouseSaison,2025-06-01
4725,control,HazyHopper,2025-06-08
6617,treatment,,
6370,control,,
2583,control,VelvetPorter,2025-06-12
2254,treatment,,
6544,treatment,,
9490,control,,
6084,control,,
667,treatment,RyeRanger,2025-06-26
2940,control,HazyHopper,2025-06-17
5083,treatment,AmberOak,2025-06-12
2896,control,,
9996,control,RyeRanger,2025-06-02
9663,treatment,RyeRanger,2025-06-27
4396,treatment,CitrusZing,2025-06-22
7369,treatment,,
7875,treatment,CitrusZing,2025-06-25
1983,control,,
7628,treatment,VelvetPorter,2025-06-21
7430,control,,
3593,control,,
77,control,,
5448,treatment,,
3619,control,VelvetPorter,2025-06-29
9637,treatment,,
2083,treatment,HazyHopper,2025-06-30
7313,treatment,,
8952,control,,
6179,control,,
3883,control,FarmhouseSaison,2025-06-01
4446,control,,
8027,treatment,AmberOak,2025-06-27
9000,control,HazyHopper,2025-06-29
7357,treatment,HazyHopper,2025-06-16
2957,treatment,,
4927,control,,
8023,treatment,CherryLambic,2025-06-24
1803,control,FarmhouseSaison,2025-06-10
1724,control,,
8201,treatment,,
7290,treatment,RyeRanger,2025-06-02
1924,control,,
6824,control,VelvetPorter,2025-06-22
4335,treatment,RyeRanger,2025-06-15
2764,control,,
7480,treatment,TropicalIPA,2025-06-13
3414,control,,
7450,control,FarmhouseSaison,2025-06-07
6344,control,HazyHopper,2025-06-14
1520,treatment,RyeRanger,2025-06-29
8260,treatment,,
4209,treatment,FarmhouseSaison,2025-06-28
7661,treatment,CherryLambic,2025-06-13
1216,treatment,,
3423,control,HazyHopper,2025-06-23
8404,treatment,,
7948,treatment,CherryLambic,2025-06-02
7930,control,HazyHopper,2025-06-15
6995,control,,
7969,treatment,,
960,treatment,HazyHopper,2025-06-15
7594,treatment,AmberOak,2025-06-01
9573,control,RyeRanger,2025-06-21
1732,treatment,CherryLambic,2025-06-06
6134,control,HazyHopper,2025-06-09
8369,control,,
4295,treatment,,
8439,treatment,,
9713,treatment,MidnightStout,2025-06-02
2589,control,HazyHopper,2025-06-16
7887,control,,
7708,treatment,,
5640,control,HazyHopper,2025-06-15
275,control,HazyHopper,2025-06-10
1754,control,HazyHopper,2025-06-10
1357,treatment,VelvetPorter,2025-06-28
9557,control,,
9916,treatment,HazyHopper,2025-06-24
6879,treatment,,
8400,control,RyeRanger,2025-06-11
327,treatment,CherryLambic,2025-06-29
7131,control,,
7627,control,,
3869,control,,
3342,treatment,AlpinePils,2025-06-19
8574,control,HazyHopper,2025-06-06
3222,treatment,CitrusZing,2025-06-29
9942,control,VelvetPorter,2025-06-08
1826,control,,
7910,treatment,AlpinePils,2025-06-30
4217,treatment,,
9772,treatment,VelvetPorter,2025-06-02
2122,control,FarmhouseSaison,2025-06-24
8590,control,HazyHopper,2025-06-14
1822,treatment,,
1477,control,,
4495,control,HazyHopper,2025-06-13
6639,control,RyeRanger,2025-06-28
722,control,,
1159,control,,
5810,control,HazyHopper,2025-06-08
2996,treatment,,
8923,treatment,,
7156,treatment,,
9088,control,HazyHopper,2025-06-12
1603,control,,
5260,treatment,AmberOak,2025-06-01
9824,control,,
696,treatment,HazyHopper,2025-06-22
4819,treatment,,
703,control,,
8105,treatment,,
9786,treatment,AlpinePils,2025-06-20
675,control,,
2346,control,,
235,control,,
3692,treatment,,
783,treatment,CherryLambic,2025-06-11
3887,control,HazyHopper,2025-06-29
9356,control,HazyHopper,2025-06-25
6287,control,,
9511,treatment,MidnightStout,2025-06-26
597,control,RyeRanger,2025-06-27
5687,treatment,MidnightStout,2025-06-14
8120,control,,
5119,control,FarmhouseSaison,2025-06-14
1700,control,HazyHopper,2025-06-19
5706,treatment,,
7406,treatment,,
1585,treatment,,
1503,treatment,FarmhouseSaison,2025-06-18
501,treatment,,
2373,treatment,RyeRanger,2025-06-03
1006,treatment,CherryLambic,2025-06-21
3307,control,,
5488,control,,
7068,treatment,,
4397,control,,
1815,control,,
8356,control,,
3781,treatment,AmberOak,2025-06-24
1974,control,HazyHopper,2025-06-03
3914,treatment,AmberOak,2025-06-26
4182,control,,
5078,treatment,,
6754,control,,
9164,control,FarmhouseSaison,2025-06-25
753,control,,
7361,treatment,,
8659,control,,
4199,control,,
5777,treatment,,
9067,control,RyeRanger,2025-06-23
1441,treatment,AmberOak,2025-06-05
2778,treatment,TropicalIPA,2025-06-16
8689,treatment,FarmhouseSaison,2025-06-22
8280,control,,
9183,control,,
9359,treatment,FarmhouseSaison,2025-06-29
7399,treatment,,
9412,control,HazyHopper,2025-06-25
7181,treatment,RyeRanger,2025-06-02
5506,control,HazyHopper,2025-06-13
8501,control,,
9920,control,FarmhouseSaison,2025-06-17
2949,control,,
1060,control,HazyHopper,2025-06-16
366,control,HazyHopper,2025-06-11
5859,control,,
789,treatment,AlpinePils,2025-06-12
4975,control,HazyHopper,2025-06-08
1542,treatment,AlpinePils,2025-06-30
6346,control,,
6557,treatment,,
1787,control,HazyHopper,2025-06-04
8742,treatment,TropicalIPA,2025-06-19
2978,treatment,CherryLambic,2025-06-27
9988,treatment,MidnightStout,2025-06-25
6629,control,,
2267,control,,
7922,control,HazyHopper,2025-06-10
7025,treatment,CherryLambic,2025-06-08
8889,control,,
474,control,,
9940,control,CherryLambic,2025-06-07
2212,treatment,,
5471,control,,
1267,treatment,HazyHopper,2025-06-29
8498,control,HazyHopper,2025-06-02
3698,treatment,AlpinePils,2025-06-25
8837,treatment,AlpinePils,2025-06-18
8873,control,,
4003,control,HazyHopper,2025-06-01
4453,treatment,MidnightStout,2025-06-25
4639,control,HazyHopper,2025-06-11
9539,control,,
4872,control,,
8420,treatment,VelvetPorter,2025-06-14
3382,treatment,,
3866,control,,
8522,control,HazyHopper,2025-06-07
9953,control,,
7067,control,,
184,treatment,,
3877,treatment,,
4011,treatment,AlpinePils,2025-06-05
579,treatment,,
6146,treatment,AlpinePils,2025-06-08
5939,control,,
7380,treatment,TropicalIPA,2025-06-17
7333,treatment,,
6685,control,HazyHopper,2025-06-18
5493,control,FarmhouseSaison,2025-06-30
8437,control,HazyHopper,2025-06-22
167,control,RyeRanger,2025-06-01
391,treatment,,
8464,treatment,CitrusZing,2025-06-24
4212,treatment,VelvetPorter,2025-06-04
2997,treatment,,
6368,control,,
3077,treatment,,
465,treatment,,
2128,control,FarmhouseSaison,2025-06-22
3444,treatment,,
4234,control,HazyHopper,2025-06-19
5273,control,RyeRanger,2025-06-01
576,treatment,RyeRanger,2025-06-10
193,control,,
3858,control,,
7105,treatment,AlpinePils,2025-06-14
2796,control,,
9491,control,RyeRanger,2025-06-09
9576,control,,
4960,treatment,HazyHopper,2025-06-06
666,treatment,,
5405,treatment,,
3332,control,,
2136,treatment,MidnightStout,2025-06-16
6849,control,,
1076,treatment,HazyHopper,2025-06-16
7110,treatment,AlpinePils,2025-06-10
4866,treatment,,
6224,treatment,MidnightStout,2025-06-21
4988,control,,
3482,control,,
6708,treatment,,
1839,treatment,,
2152,treatment,,
1506,control,,
1640,treatment,,
1370,treatment,,
5399,control,TropicalIPA,2025-06-30
5115,treatment,MidnightStout,2025-06-16
2415,control,,
5228,control,HazyHopper,2025-06-25
4097,control,FarmhouseSaison,2025-06-18
6606,control,,
9098,control,HazyHopper,2025-06-17
5379,treatment,CitrusZing,2025-06-10
5830,control,HazyHopper,2025-06-08
3923,control,,
7457,treatment,,
7141,control,HazyHopper,2025-06-13
4406,treatment,AmberOak,2025-06-14
6318,control,HazyHopper,2025-06-26
615,treatment,TropicalIPA,2025-06-05
2038,control,VelvetPorter,2025-06-03
6437,control,,
3300,control,,
8913,treatment,FarmhouseSaison,2025-06-01
834,control,HazyHopper,2025-06-16
8474,control,HazyHopper,2025-06-25
8020,treatment,,
2351,treatment,MidnightStout,2025-06-12
4643,treatment,,
7315,control,,
2306,control,RyeRanger,2025-06-13
4058,treatment,,
9976,treatment,TropicalIPA,2025-06-28
2580,control,,
5527,control,,
2529,control,HazyHopper,2025-06-04
260,control,HazyHopper,2025-06-04
7163,control,HazyHopper,2025-06-26
7795,control,,
457,treatment,CitrusZing,2025-06-26
5801,treatment,TropicalIPA,2025-06-12
8661,treatment,AmberOak,2025-06-23
7662,treatment,,
5862,treatment,HazyHopper,2025-06-20
5170,treatment,FarmhouseSaison,2025-06-05
8150,control,,
5461,control,FarmhouseSaison,2025-06-16
3176,treatment,,
5304,treatment,,
497,control,,
1261,treatment,MidnightStout,2025-06-04
6645,treatment,,
9886,control,,
8017,treatment,FarmhouseSaison,2025-06-29
1875,control,,
1854,treatment,FarmhouseSaison,2025-06-08
1859,treatment,,
1321,control,HazyHopper,2025-06-23
6298,treatment,AlpinePils,2025-06-23
2109,control,,
4120,control,FarmhouseSaison,2025-06-22
3180,control,,
333,treatment,VelvetPorter,2025-06-04
5079,treatment,MidnightStout,2025-06-26
4047,control,,
8310,control,HazyHopper,2025-06-14
3068,treatment,HazyHopper,2025-06-23
1681,treatment,FarmhouseSaison,2025-06-11
4826,control,,
9954,control,VelvetPorter,2025-06-14
9670,treatment,CitrusZing,2025-06-30
3992,treatment,,
6492,treatment,CherryLambic,2025-06-03
3620,treatment,,
8717,control,RyeRanger,2025-06-19
4648,control,,
5470,treatment,,
715,treatment,AmberOak,2025-06-13
4386,treatment,,
8836,control,,
188,treatment,CitrusZing,2025-06-17
9339,control,TropicalIPA,2025-06-19
2842,treatment,CherryLambic,2025-06-15
9989,treatment,AmberOak,2025-06-06
9107,control,HazyHopper,2025-06-12
9519,treatment,,
120,treatment,,
6927,treatment,AlpinePils,2025-06-25
9235,control,,
7515,treatment,,
6819,control,RyeRanger,2025-06-12
